:ID,:LABEL,bel:string,involved_genes:string,involved_other:string,species:float
32861,Composite,"composite(p(RGD:""LOC100910732""),p(RGD:""Pak1""),p(RGD:""Pak2""))",Pak1;LOC100910732;Pak2,,10116.0
32862,Composite,"composite(p(MGI:""Serpina1a""),p(MGI:""Serpina1b""),p(MGI:""Serpina1c""),p(MGI:""Serpina1d""),p(MGI:""Serpina1e""))",Serpina1e;Serpina1c;Serpina1d;Serpina1a;Serpina1b,,10090.0
32863,Composite,"composite(p(MGI:""Bdh1""),p(MGI:""Bdh2""))",Bdh2;Bdh1,,10090.0
32864,Composite,"composite(p(HGNC:""ICAM1""),p(HGNC:""ICAM2""),p(HGNC:""ICAM3""))",ICAM2;ICAM3;ICAM1,,9606.0
32865,Composite,"composite(p(MGI:""4933405O20Rik""),p(MGI:""Idh1""),p(MGI:""Idh2""),p(MGI:""Idh3a""),p(MGI:""Idh3b""),p(MGI:""Idh3g""))",Idh3g;Idh1;4933405O20Rik;Idh2;Idh3a;Idh3b,,10090.0
32866,Composite,"composite(p(MGI:""Neu1""),p(MGI:""Neu2""),p(MGI:""Neu3""),p(MGI:""Neu4""))",Neu2;Neu3;Neu4;Neu1,,10090.0
32867,Composite,"composite(p(MGI:""Cdkn1a""),p(MGI:""Cdkn1b""))",Cdkn1a;Cdkn1b,,10090.0
32868,Composite,"composite(p(FLYBASE:""Plc21C""),p(FLYBASE:""norpA""))",norpA;Plc21C,,7227.0
32869,Composite,"composite(p(MGI:""Gm11787""),p(MGI:""Hck""),p(MGI:""Lyn""))",Lyn;Hck;Gm11787,,10090.0
32870,Composite,"composite(p(RGD:""Cd8a""),p(RGD:""Cd8b""))",Cd8b;Cd8a,,10116.0
32871,Composite,"composite(a(CHEBI:""(R)-camphor""),a(CHEBI:""camphor""))",,camphor;(R)-camphor,
32872,Composite,"composite(p(MGI:""Pip4p1""),p(MGI:""Pip4p2""))",Pip4p2;Pip4p1,,10090.0
32873,Composite,"composite(p(MGI:""Cyp11b1""),p(MGI:""Cyp11b2""))",Cyp11b1;Cyp11b2,,10090.0
32874,Composite,"composite(p(FLYBASE:""CG13280""),p(FLYBASE:""CG3597""),p(FLYBASE:""CG3609""))",CG13280;CG3597;CG3609,,7227.0
32875,Composite,"composite(p(MGI:""Plpp1""),p(MGI:""Plpp2""),p(MGI:""Plpp3""))",Plpp2;Plpp3;Plpp1,,10090.0
32876,Composite,"composite(p(MGI:""Acadl""),p(MGI:""Acadm""),p(MGI:""Acox1""),p(MGI:""Acox3""))",Acox1;Acadl;Acadm;Acox3,,10090.0
32877,Composite,"composite(p(MGI:""Abcb1a""),p(MGI:""Abcb1b""))",Abcb1a;Abcb1b,,10090.0
32878,Composite,"composite(p(MGI:""Col1a1""),p(MGI:""Col1a2""),p(MGI:""Col3a1""))",Col1a2;Col3a1;Col1a1,,10090.0
32879,Composite,"composite(p(HGNC:""OGDH""),p(HGNC:""OGDHL""))",OGDH;OGDHL,,9606.0
32880,Composite,"composite(p(RGD:""Cnga1""),p(RGD:""Cnga2""),p(RGD:""Cnga3""),p(RGD:""Cnga4""),p(RGD:""Cngb1""),p(RGD:""Cngb3""),p(RGD:""LOC108348053""))",LOC108348053;Cngb1;Cnga4;Cnga3;Cnga2;Cngb3;Cnga1,,10116.0
32881,Composite,"composite(p(RGD:""Irs1""),p(RGD:""Irs2""),p(RGD:""Irs3""),p(RGD:""Irs4""))",Irs1;Irs4;Irs2;Irs3,,10116.0
32882,Composite,"composite(p(HGNC:""GLUD1""),p(HGNC:""GLUD2""))",GLUD1;GLUD2,,9606.0
32883,Composite,"composite(p(RGD:""Abl1""),p(RGD:""Abl2""),p(RGD:""LOC100909750""))",Abl2;LOC100909750;Abl1,,10116.0
32884,Composite,"composite(p(FLYBASE:""Acph-1""),p(FLYBASE:""CG31469""),p(FLYBASE:""CG6656""),p(FLYBASE:""primo-1""),p(FLYBASE:""primo-2""))",primo-1;CG6656;primo-2;CG31469;Acph-1,,7227.0
32885,Composite,"composite(p(MGI:""Smad2""),p(MGI:""Smad3""))",Smad2;Smad3,,10090.0
32886,Composite,"composite(p(HGNC:""FASN""),p(HGNC:""MECR""))",MECR;FASN,,9606.0
32887,Composite,"composite(p(HGNC:""AGTR1""),p(HGNC:""AVPR1A""),p(HGNC:""AVPR1B""),p(HGNC:""AVPR2""),p(HGNC:""CXCR1""),p(HGNC:""CXCR2""),p(HGNC:""F2R""),p(HGNC:""GRM1""),p(HGNC:""GRM2""),p(HGNC:""GRM3""),p(HGNC:""GRM4""),p(HGNC:""GRM5""),p(HGNC:""GRM6""),p(HGNC:""GRM7""),p(HGNC:""GRM8""),p(HGNC:""LPAR1""),p(HGNC:""LPAR2""),p(HGNC:""LPAR3""),p(HGNC:""LPAR4""),p(HGNC:""LPAR5""),p(HGNC:""LPAR6""),p(HGNC:""PTGFR""))",PTGFR;AVPR1B;AVPR2;F2R;LPAR1;LPAR2;LPAR3;AVPR1A;LPAR4;GRM1;GRM3;GRM2;GRM5;GRM4;CXCR1;GRM7;LPAR5;GRM6;LPAR6;CXCR2;GRM8;AGTR1,,9606.0
32888,Composite,"composite(p(MGI:""Itk""),p(MGI:""Txk""))",Itk;Txk,,10090.0
32889,Composite,"composite(p(MGI:""Nmrk1""),p(MGI:""Nmrk2""))",Nmrk2;Nmrk1,,10090.0
32890,Composite,"composite(p(HGNC:""HDAC1""),p(HGNC:""HDAC2""))",HDAC2;HDAC1,,9606.0
32891,Composite,"composite(p(MGI:""Asic1""),p(MGI:""Asic2""),p(MGI:""Asic3""),p(MGI:""Asic4""),p(MGI:""Asic5""))",Asic5;Asic4;Asic1;Asic3;Asic2,,10090.0
32892,Composite,"composite(p(HGNC:""MIR15A""),p(HGNC:""MIR15B""),p(HGNC:""MIR16-1""),p(HGNC:""MIR16-2""))",MIR16-1;MIR15B;MIR15A;MIR16-2,,9606.0
32893,Composite,"composite(p(MGI:""Gpc1""),p(MGI:""Sdc1""),p(MGI:""Sdc2""),p(MGI:""Sdc4""))",Sdc4;Gpc1;Sdc2;Sdc1,,10090.0
32894,Composite,"composite(p(MGI:""Rxfp1""),p(MGI:""Rxfp2""),p(MGI:""Rxfp3""),p(MGI:""Rxfp4""))",Rxfp3;Rxfp2;Rxfp1;Rxfp4,,10090.0
32895,Composite,"composite(p(HGNC:""SLC25A31""),p(HGNC:""SLC25A4""),p(HGNC:""SLC25A5""),p(HGNC:""SLC25A6""))",SLC25A31;SLC25A5;SLC25A4;SLC25A6,,9606.0
32896,Composite,"composite(p(HGNC:""EFNA1""),p(HGNC:""EFNA2""),p(HGNC:""EFNA3""),p(HGNC:""EFNA4""),p(HGNC:""EFNA5""))",EFNA1;EFNA3;EFNA2;EFNA5;EFNA4,,9606.0
32897,Composite,"composite(p(MGI:""Mir125b-1""),p(MGI:""Mir125b-2""))",Mir125b-1;Mir125b-2,,10090.0
32898,Composite,"composite(p(MGI:""Gm5741""),p(MGI:""Gnai1""),p(MGI:""Gnai2""),p(MGI:""Gnai3""),p(MGI:""Gnb1""),p(MGI:""Gnb2""),p(MGI:""Gnb3""),p(MGI:""Gnb4""),p(MGI:""Gnb5""),p(MGI:""Gng10""),p(MGI:""Gng11""),p(MGI:""Gng12""),p(MGI:""Gng13""),p(MGI:""Gng2""),p(MGI:""Gng3""),p(MGI:""Gng4""),p(MGI:""Gng5""),p(MGI:""Gng7""),p(MGI:""Gng8""),p(MGI:""Gngt1""),p(MGI:""Gngt2""))",Gngt1;Gngt2;Gng10;Gm5741;Gng3;Gng2;Gng5;Gng4;Gnb2;Gng7;Gnb1;Gnai2;Gnb4;Gnai1;Gnb3;Gng8;Gnb5;Gng11;Gng12;Gng13;Gnai3,,10090.0
32899,Composite,"composite(p(HGNC:""NADK""),p(HGNC:""NADK2""))",NADK2;NADK,,9606.0
32900,Composite,"composite(p(MGI:""Pikfyve""),p(MGI:""Pip4k2a""),p(MGI:""Pip4k2b""),p(MGI:""Pip4k2c""),p(MGI:""Pip5k1a""),p(MGI:""Pip5k1b""),p(MGI:""Pip5k1c""))",Pikfyve;Pip4k2b;Pip5k1c;Pip4k2c;Pip5k1b;Pip5k1a;Pip4k2a,,10090.0
32901,Composite,"composite(p(HGNC:""IGF1""),p(HGNC:""INS""))",IGF1;INS,,9606.0
32902,Composite,"composite(p(RGD:""Nfkb1""),p(RGD:""Nfkb2""),p(RGD:""Rela""))",Nfkb2;Nfkb1;Rela,,10116.0
32903,Composite,"composite(p(FLYBASE:""Irp-1A""),p(FLYBASE:""Irp-1B""),p(FLYBASE:""mAcon1""),p(FLYBASE:""mAcon2""))",mAcon1;mAcon2;Irp-1B;Irp-1A,,7227.0
32904,Composite,"composite(p(RGD:""Nck1""),p(RGD:""Nck2""))",Nck2;Nck1,,10116.0
32905,Composite,"composite(p(HGNC:""GNAT3""),p(HGNC:""GNB3""),p(HGNC:""GNG13""))",GNAT3;GNB3;GNG13,,9606.0
32906,Composite,"composite(p(MGI:""Acyp1""),p(MGI:""Acyp2""))",Acyp1;Acyp2,,10090.0
32907,Composite,"composite(p(RGD:""Scnn1a""),p(RGD:""Scnn1b""),p(RGD:""Scnn1g""))",Scnn1a;Scnn1b;Scnn1g,,10116.0
32908,Composite,"composite(p(HGNC:""NT5C""),p(HGNC:""NT5C1A""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C1B""),p(HGNC:""NT5C2""),p(HGNC:""NT5C3A""),p(HGNC:""NT5C3B""),p(HGNC:""NT5E""),p(HGNC:""NT5M""),p(HGNC:""TK1""),p(HGNC:""TK2""))",NT5C;NT5C3A;NT5C3B;NT5E;NT5C1A;NT5C1B;NT5M;TK2;TK1;NT5C2,,9606.0
32909,Composite,"composite(p(MGI:""Map2k4""),p(MGI:""Map2k7""))",Map2k4;Map2k7,,10090.0
32910,Composite,"composite(p(HGNC:""PFN1""),p(HGNC:""PFN2""),p(HGNC:""PFN3""),p(HGNC:""PFN4""))",PFN4;PFN1;PFN3;PFN2,,9606.0
32911,Composite,"composite(p(HGNC:""CKB""),p(HGNC:""CKM""),p(HGNC:""CKMT1A""),p(HGNC:""CKMT1A""),p(HGNC:""CKMT2""))",CKMT2;CKM;CKMT1A;CKB,,9606.0
32912,Composite,"composite(p(HGNC:""ASNS""),p(HGNC:""ASRGL1""))",ASNS;ASRGL1,,9606.0
32913,Composite,"composite(p(RGD:""Ccnd1""),p(RGD:""Ccnd2""))",Ccnd2;Ccnd1,,10116.0
32914,Composite,"composite(p(HGNC:""MMP14""),p(HGNC:""MMP15""),p(HGNC:""MMP16""),p(HGNC:""MMP17""),p(HGNC:""MMP24""),p(HGNC:""MMP25""))",MMP14;MMP25;MMP24;MMP16;MMP15;MMP17,,9606.0
32915,Composite,"composite(p(HGNC:""GBA""),p(HGNC:""GBA2""),p(HGNC:""UGCG""))",UGCG;GBA;GBA2,,9606.0
32916,Composite,"composite(p(RGD:""Tln1""),p(RGD:""Tln2""))",Tln2;Tln1,,10116.0
32917,Composite,"composite(p(RGD:""Asap1""),p(RGD:""Asap2""),p(RGD:""Asap3""))",Asap2;Asap1;Asap3,,10116.0
32918,Composite,"composite(p(HGNC:""NANS""),p(HGNC:""NPL""))",NPL;NANS,,9606.0
32919,Composite,"composite(p(RGD:""Bckdha""),p(RGD:""Bckdhb""))",Bckdhb;Bckdha,,10116.0
32920,Composite,"composite(p(HGNC:""BIRC2""),p(HGNC:""BIRC3""),p(HGNC:""BIRC7""),p(HGNC:""BIRC8""),p(HGNC:""XIAP""))",BIRC8;XIAP;BIRC7;BIRC2;BIRC3,,9606.0
32921,Composite,"composite(p(RGD:""Itgal""),p(RGD:""Itgam""),p(RGD:""Itgb1""),p(RGD:""Itgb2""))",Itgb1;Itgam;Itgb2;Itgal,,10116.0
32922,Composite,"composite(p(HGNC:""TRAF4""),p(HGNC:""TRAF6""))",TRAF4;TRAF6,,9606.0
32923,Composite,"composite(p(MGI:""Mapkapk2""),p(MGI:""Mapkapk3""))",Mapkapk3;Mapkapk2,,10090.0
32924,Composite,"composite(p(HGNC:""WEE1""),p(HGNC:""WEE2""))",WEE1;WEE2,,9606.0
32925,Composite,"composite(p(FLYBASE:""CDase""),p(FLYBASE:""bwa""))",CDase;bwa,,7227.0
32926,Composite,"composite(a(CHEBI:""amyloid-beta""),a(MESHA:""Neurons""))",,amyloid-beta;Neurons,
32927,Composite,"composite(p(MGI:""Ccr1""),p(MGI:""Ccr1l1""))",Ccr1;Ccr1l1,,10090.0
32928,Composite,"composite(p(HGNC:""ENPP4""),p(HGNC:""FHIT""))",ENPP4;FHIT,,9606.0
32929,Composite,"composite(p(HGNC:""JUN""),p(HGNC:""MAPK10""),p(HGNC:""MAPK8""),p(HGNC:""MAPK9""))",MAPK10;MAPK9;JUN;MAPK8,,9606.0
32930,Composite,"composite(a(FIXME:""InChI=1S/C11H17NO3/c1-7(2)12-6-11(15)8-3-4-9(13)10(14)5-8/h3-5,7,11-15H,6H2,1-2H3""),p(MGI:""Mapt"",var(""p.Pro301Leu"")))",Mapt,"InChI=1S/C11H17NO3/c1-7(2)12-6-11(15)8-3-4-9(13)10(14)5-8/h3-5,7,11-15H,6H2,1-2H3",10090.0
32931,Composite,"composite(p(FLYBASE:""CG12913""),p(FLYBASE:""CG43313""),p(FLYBASE:""CG9220""))",CG12913;CG43313;CG9220,,7227.0
32932,Composite,"composite(a(CHEBI:""antipsychotic agent""),a(CHEBI:""lithium atom""))",,antipsychotic agent;lithium atom,
32933,Composite,"composite(p(RGD:""Dad1""),p(RGD:""Ddost""),p(RGD:""Rpn1""),p(RGD:""Rpn2""),p(RGD:""Tusc3""))",Rpn2;Tusc3;Rpn1;Dad1;Ddost,,10116.0
32934,Composite,"composite(p(HGNC:""IL1B""),p(HGNC:""IL6""))",IL6;IL1B,,9606.0
32935,Composite,"composite(p(MGI:""Hes1""),p(MGI:""Hes2""),p(MGI:""Hes3""),p(MGI:""Hes5""),p(MGI:""Hes6""),p(MGI:""Hes7""))",Hes6;Hes7;Hes1;Hes5;Hes2;Hes3,,10090.0
32936,Composite,"composite(p(HGNC:""HMGCL""),p(HGNC:""HMGCLL1""))",HMGCL;HMGCLL1,,9606.0
32937,Composite,"composite(p(MGI:""Tars""),p(MGI:""Tars2""),p(MGI:""Tarsl2""))",Tarsl2;Tars;Tars2,,10090.0
32938,Composite,"composite(p(HGNC:""APAF1""),p(HGNC:""CASP9""),p(HGNC:""CYC1""))",CASP9;APAF1;CYC1,,9606.0
32939,Composite,"composite(p(FLYBASE:""Act42A""),p(FLYBASE:""Act57B""),p(FLYBASE:""Act5C""),p(FLYBASE:""Act79B""),p(FLYBASE:""Act87E""),p(FLYBASE:""Act88F""),p(FLYBASE:""Arp53D""))",Act42A;Act5C;Arp53D;Act87E;Act88F;Act57B;Act79B,,7227.0
32940,Composite,"composite(p(HGNC:""ADCY5""),p(HGNC:""ADCY6""))",ADCY6;ADCY5,,9606.0
32941,Composite,"composite(p(HGNC:""CHAC1""),p(HGNC:""CHAC2""))",CHAC2;CHAC1,,9606.0
32942,Composite,"composite(p(HGNC:""DNM1""),p(HGNC:""MAPT"",pmod(Ph)))",MAPT;DNM1,,9606.0
32943,Composite,"composite(p(MGI:""Nfya""),p(MGI:""Nfyb""),p(MGI:""Nfyc""))",Nfyb;Nfya;Nfyc,,10090.0
32944,Composite,"composite(p(HGNC:""ITGA2B""),p(HGNC:""ITGB3""))",ITGB3;ITGA2B,,9606.0
32945,Composite,"composite(p(MGI:""Srgap1""),p(MGI:""Srgap2""),p(MGI:""Srgap3""))",Srgap1;Srgap2;Srgap3,,10090.0
32946,Composite,"composite(p(RGD:""Hras""),p(RGD:""Kras""),p(RGD:""Nras""))",Nras;Kras;Hras,,10116.0
32947,Composite,"composite(a(CHEBI:""lactacystin""),p(HGNC:""SOD1"",var(""?"")))",SOD1,lactacystin,9606.0
32948,Composite,"composite(p(HGNC:""SMAD2""),p(HGNC:""SMAD3""),p(HGNC:""SMAD4""))",SMAD2;SMAD4;SMAD3,,9606.0
32949,Composite,"composite(p(MGI:""Rimkla""),p(MGI:""Rimklb""))",Rimkla;Rimklb,,10090.0
32950,Composite,"composite(p(FPLX:""ERK""),p(HGNC:""CHRNA7""))",CHRNA7;ERK,,
32951,Composite,"composite(p(RGD:""Sos1""),p(RGD:""Sos2""))",Sos2;Sos1,,10116.0
32952,Composite,"composite(a(MESH:""Nicotine""),p(MESH:""Receptors, Nicotinic""))","Receptors, Nicotinic",Nicotine,
32953,Composite,"composite(p(RGD:""Akap13""),p(RGD:""Arhgef1""),p(RGD:""Arhgef11""))",Arhgef11;Akap13;Arhgef1,,10116.0
32954,Composite,"composite(p(HGNC:""CSNK1D""),p(HGNC:""CSNK1E""),p(HGNC:""TPTEP2-CSNK1E""))",TPTEP2-CSNK1E;CSNK1D;CSNK1E,,9606.0
32955,Composite,"composite(p(RGD:""Csf2""),p(RGD:""Ctf1""),p(RGD:""Ifna1""),p(RGD:""Ifna11""),p(RGD:""Ifna2""),p(RGD:""Ifna4""),p(RGD:""Ifna5""),p(RGD:""Ifnb1""),p(RGD:""Ifne""),p(RGD:""Ifng""),p(RGD:""Ifnk""),p(RGD:""Ifnl1""),p(RGD:""Ifnl3""),p(RGD:""Il10""),p(RGD:""Il11""),p(RGD:""Il12a""),p(RGD:""Il12b""),p(RGD:""Il13""),p(RGD:""Il15""),p(RGD:""Il17d""),p(RGD:""Il19""),p(RGD:""Il2""),p(RGD:""Il20""),p(RGD:""Il21""),p(RGD:""Il22""),p(RGD:""Il23a""),p(RGD:""Il24""),p(RGD:""Il3""),p(RGD:""Il4""),p(RGD:""Il5""),p(RGD:""Il6""),p(RGD:""Il7""),p(RGD:""Il9""),p(RGD:""LOC100912314""),p(RGD:""Lif""),p(RGD:""Osm""),p(RGD:""Tslp""))",Il10;Il11;Tslp;Il15;Il13;Il12b;Il19;Il12a;Il2;Il4;Il3;Il6;Il5;Ifnb1;Ifng;Il7;Ifne;Il9;Ifnk;LOC100912314;Il21;Il22;Ifnl1;Il20;Il24;Lif;Osm;Il23a;Ifnl3;Il17d;Ifna4;Ifna5;Ifna11;Ifna1;Ifna2;Csf2;Ctf1,,10116.0
32956,Composite,"composite(p(RGD:""Cdc25a""),p(RGD:""Cdc25b""),p(RGD:""Cdc25c""))",Cdc25c;Cdc25b;Cdc25a,,10116.0
32957,Composite,"composite(a(CHEBI:""rotenone""),p(HGNC:""MAPT"",var(""p.Ala152Thr"")))",MAPT,rotenone,9606.0
32958,Composite,"composite(p(RGD:""Adh5""),p(RGD:""Esd""))",Esd;Adh5,,10116.0
32959,Composite,"composite(p(HGNC:""BRS3""),p(HGNC:""GRPR""),p(HGNC:""NMBR""))",NMBR;GRPR;BRS3,,9606.0
32960,Composite,"composite(p(RGD:""Mapk1""),p(RGD:""Mapk10""),p(RGD:""Mapk11""),p(RGD:""Mapk12""),p(RGD:""Mapk13""),p(RGD:""Mapk14""),p(RGD:""Mapk3""),p(RGD:""Mapk8""),p(RGD:""Mapk9""))",Mapk12;Mapk9;Mapk13;Mapk14;Mapk8;Mapk1;Mapk10;Mapk3;Mapk11,,10116.0
32961,Composite,"composite(p(CONSO:""Tau isoform E (412 aa)"",var(""p.Val337Met"")),p(HGNC:""DNMBP""))",Tau isoform E (412 aa);DNMBP,,
32962,Composite,"composite(p(HGNC:""GRIA1""),p(HGNC:""GRIA2""),p(HGNC:""GRIA3""),p(HGNC:""GRIA4""),p(HGNC:""GRID1""),p(HGNC:""GRID2""),p(HGNC:""GRIK1""),p(HGNC:""GRIK2""),p(HGNC:""GRIK3""),p(HGNC:""GRIK4""),p(HGNC:""GRIK5""),p(HGNC:""GRIN1""),p(HGNC:""GRIN2A""),p(HGNC:""GRIN2B""),p(HGNC:""GRIN2C""),p(HGNC:""GRIN2D""),p(HGNC:""GRIN3A""),p(HGNC:""GRIN3B""))",GRIA1;GRIA2;GRID2;GRID1;GRIK5;GRIK3;GRIK4;GRIK1;GRIK2;GRIN2C;GRIN2B;GRIN1;GRIN2D;GRIN2A;GRIN3B;GRIN3A;GRIA3;GRIA4,,9606.0
32963,Composite,"composite(p(MGI:""Esr1""),p(MGI:""Esr2""))",Esr1;Esr2,,10090.0
32964,Composite,"composite(p(FLYBASE:""Mtpbeta""),p(FLYBASE:""yip2""))",Mtpbeta;yip2,,7227.0
32965,Composite,"composite(p(RGD:""Psen1""),p(RGD:""Psen2""))",Psen1;Psen2,,10116.0
32966,Composite,"composite(p(FLYBASE:""CG12147""),p(FLYBASE:""CG2577""),p(FLYBASE:""CG7094""),p(FLYBASE:""CkIalpha""),p(FLYBASE:""dco""),p(FLYBASE:""gish""))",dco;CG2577;gish;CkIalpha;CG12147;CG7094,,7227.0
32967,Composite,"composite(p(RGD:""Wee1""),p(RGD:""Wee2""))",Wee2;Wee1,,10116.0
32968,Composite,"composite(p(MGI:""Krt10""),p(MGI:""Krt12""),p(MGI:""Krt13""),p(MGI:""Krt14""),p(MGI:""Krt15""),p(MGI:""Krt16""),p(MGI:""Krt17""),p(MGI:""Krt18""),p(MGI:""Krt19""),p(MGI:""Krt20""),p(MGI:""Krt23""),p(MGI:""Krt24""),p(MGI:""Krt25""),p(MGI:""Krt26""),p(MGI:""Krt27""),p(MGI:""Krt28""),p(MGI:""Krt31""),p(MGI:""Krt32""),p(MGI:""Krt33a""),p(MGI:""Krt33b""),p(MGI:""Krt34""),p(MGI:""Krt35""),p(MGI:""Krt36""),p(MGI:""Krt39""),p(MGI:""Krt40""),p(MGI:""Krt42""),p(MGI:""Krt9""))",Krt27;Krt28;Krt25;Krt26;Krt23;Krt24;Krt20;Krt42;Krt40;Krt18;Krt33b;Krt19;Krt33a;Krt16;Krt17;Krt39;Krt14;Krt36;Krt15;Krt9;Krt12;Krt34;Krt13;Krt35;Krt10;Krt32;Krt31,,10090.0
32969,Composite,"composite(p(HGNC:""CALM1""),p(HGNC:""CALM2""),p(HGNC:""CALM3""),p(HGNC:""CALML3""),p(HGNC:""CALML4""),p(HGNC:""CALML5""),p(HGNC:""CALML6""))",CALML5;CALML6;CALM3;CALML3;CALML4;CALM1;CALM2,,9606.0
32970,Composite,"composite(p(MGI:""Lama1""),p(MGI:""Lama2""),p(MGI:""Lama3""),p(MGI:""Lama4""),p(MGI:""Lama5""),p(MGI:""Lamb1""),p(MGI:""Lamb2""),p(MGI:""Lamb3""),p(MGI:""Lamc1""),p(MGI:""Lamc2""),p(MGI:""Lamc3""))",Lama5;Lama1;Lamb2;Lamc3;Lama2;Lamb3;Lama3;Lama4;Lamc1;Lamb1;Lamc2,,10090.0
32971,Composite,"composite(p(HGNC:""PLD1""),p(HGNC:""PLD2""),p(HGNC:""PLD3""),p(HGNC:""PLD4""))",PLD4;PLD1;PLD3;PLD2,,9606.0
32972,Composite,"composite(p(MGI:""Lpcat1""),p(MGI:""Lpcat2""),p(MGI:""Lpcat2b""),p(MGI:""Lpcat3""),p(MGI:""Lpcat4""))",Lpcat1;Lpcat3;Lpcat2;Lpcat2b;Lpcat4,,10090.0
32973,Composite,"composite(p(MGI:""G6pd2""),p(MGI:""G6pdx""))",G6pdx;G6pd2,,10090.0
32974,Composite,"composite(p(MGI:""Cyp2j11""),p(MGI:""Cyp2j12""),p(MGI:""Cyp2j13""),p(MGI:""Cyp2j5""),p(MGI:""Cyp2j6""),p(MGI:""Cyp2j8""),p(MGI:""Cyp2j9""))",Cyp2j5;Cyp2j6;Cyp2j9;Cyp2j8;Cyp2j13;Cyp2j11;Cyp2j12,,10090.0
32975,Composite,"composite(a(PUBCHEM:""273220340""),a(PUBCHEM:""273220341""),a(PUBCHEM:""273220342""),a(PUBCHEM:""273220343""))",,273220343;273220340;273220342;273220341,
32976,Composite,"composite(p(RGD:""Mthfd1""),p(RGD:""Mthfd1l""))",Mthfd1l;Mthfd1,,10116.0
32977,Composite,"composite(p(MGI:""Irs1""),p(MGI:""Irs2""))",Irs1;Irs2,,10090.0
32978,Composite,"composite(p(RGD:""LOC100911519""),p(RGD:""Pidd1""))",Pidd1;LOC100911519,,10116.0
32979,Composite,"composite(p(HGNC:""AKT1S1""),p(HGNC:""MTOR""),p(HGNC:""RPTOR""))",RPTOR;AKT1S1;MTOR,,9606.0
32980,Composite,"composite(p(RGD:""Camk1""),p(RGD:""Camk1d""),p(RGD:""Camk1g""),p(RGD:""Camk2a""),p(RGD:""Camk2b""),p(RGD:""Camk2d""),p(RGD:""Camk2g""),p(RGD:""Camk4""),p(RGD:""NEWGENE_621802""))",Camk2d;Camk1d;Camk2b;Camk2a;Camk4;Camk1;NEWGENE_621802;Camk1g;Camk2g,,10116.0
32981,Composite,"composite(p(HGNC:""CCL4""),p(HGNC:""CCL4L1""),p(HGNC:""CCL4L1""))",CCL4L1;CCL4,,9606.0
32982,Composite,"composite(p(FLYBASE:""CG11951""),p(FLYBASE:""CG14516""),p(FLYBASE:""CG2111""),p(FLYBASE:""CG31233""),p(FLYBASE:""CG31343""),p(FLYBASE:""CG31445""),p(FLYBASE:""CG3502""),p(FLYBASE:""CG9806""),p(FLYBASE:""SP1029""))",CG11951;SP1029;CG14516;CG2111;CG31445;CG3502;CG9806;CG31233;CG31343,,7227.0
32983,Composite,"composite(p(RGD:""Fyn""),p(RGD:""Src""))",Src;Fyn,,10116.0
32984,Composite,"composite(p(RGD:""Bst1""),p(RGD:""Cd38""))",Bst1;Cd38,,10116.0
32985,Composite,"composite(p(HGNC:""CARD10""),p(HGNC:""CARD11""),p(HGNC:""CARD14""))",CARD10;CARD14;CARD11,,9606.0
32986,Composite,"composite(p(MGI:""Cacna1c""),p(MGI:""Cacna1d""),p(MGI:""Cacna1f""),p(MGI:""Cacna1s""))",Cacna1f;Cacna1c;Cacna1s;Cacna1d,,10090.0
32987,Composite,"composite(p(HGNC:""NR1H2""),p(HGNC:""NR1H3""))",NR1H2;NR1H3,,9606.0
32988,Composite,"composite(p(MGI:""Kcne1""),p(MGI:""Kcnq1""))",Kcnq1;Kcne1,,10090.0
32989,Composite,"composite(p(HGNC:""CCL13""),p(HGNC:""CCL14""),p(HGNC:""CCL15""),p(HGNC:""CCL16""),p(HGNC:""CCL23""),p(HGNC:""CCL3""),p(HGNC:""CCL3L1""),p(HGNC:""CCL3L1""),p(HGNC:""CCL5""),p(HGNC:""CCL7""),p(HGNC:""CCL8""))",CCL14;CCL13;CCL23;CCL8;CCL3L1;CCL7;CCL5;CCL3;CCL16;CCL15,,9606.0
32990,Composite,"composite(p(RGD:""Cybb""),p(RGD:""Nox1""),p(RGD:""Nox4""))",Cybb;Nox4;Nox1,,10116.0
32991,Composite,"composite(p(HGNC:""JAK1""),p(HGNC:""JAK2""),p(HGNC:""JAK3""))",JAK2;JAK3;JAK1,,9606.0
32992,Composite,"composite(p(RGD:""Egfr""),p(RGD:""Insr""),p(RGD:""Kit""),p(RGD:""Pdgfra""),p(RGD:""Pdgfrb""))",Insr;Pdgfrb;Kit;Pdgfra;Egfr,,10116.0
32993,Composite,"composite(p(RGD:""Crh""),p(RGD:""Ucn""),p(RGD:""Ucn2""),p(RGD:""Ucn3""))",Ucn;Crh;Ucn2;Ucn3,,10116.0
32994,Composite,"composite(p(HGNC:""MAP2K3""),p(HGNC:""MAP2K6""))",MAP2K3;MAP2K6,,9606.0
32995,Composite,"composite(p(MGI:""Lpcat1""),p(MGI:""Lpcat2""),p(MGI:""Lpcat2b""))",Lpcat1;Lpcat2;Lpcat2b,,10090.0
32996,Composite,"composite(p(RGD:""Inpp5b""),p(RGD:""Inpp5e""),p(RGD:""LOC103689941""),p(RGD:""Ocrl""),p(RGD:""Synj1""),p(RGD:""Synj2""))",Inpp5e;Synj1;Inpp5b;Synj2;Ocrl;LOC103689941,,10116.0
